resultPosition,trapNumber,raceTime,raceDate,raceId,raceNumber,raceClass,raceDistance,meetingId,trackName,dogId,dogName,dogSire,dogDam,trainerName,ownerName
1,2,21:00:00,19/01/2018,404591,6,HP,450.0,334537,Sunderland,457476,Balmoral Sporty,Kinloch Brae,Coolavanny Mist,K Blackbird,Mr D Blackbird
1,3,21:00:00,19/01/2018,404567,7,A8,500.0,334535,Sheffield,491607,Showbiz Turbo,Confident Rankin,Kinielty Spice,J M Lowe,"Mr J Marriott,mrs S Marriott"
1,2,21:00:00,19/01/2018,404554,7,A7,435.0,334521,Peterborough,485917,Nownever Mayo,Ballymac Tipp,Highview Option,W M Scoles,Mrs W M Scoles
1,5,20:58:00,19/01/2018,404492,11,A5,500.0,334457,Nottingham,493826,Tybar Jay,Tybar Hondo,Tybar Ellie,B Denby,Miss D F Barr
1,4,20:54:00,19/01/2018,404465,10,OR,575.0,334499,Romford,496293,Shotgun Bullet,Kinloch Brae,Winning Impact,D D Knight,Solid Money Syndicate
1,6,20:52:00,19/01/2018,404504,8,S1,686.0,334519,Towcester,473181,Saffrons Bonnie,Skywalker Puma,Blastoff Sally,M A Wallis,Markwallisgreyhounds Racing Club
1,6,20:48:00,19/01/2018,404545,9,OR,500.0,334501,Central Park,476695,King Eden,Droopys Scolari,Shaws Dilemma,D P Brabon,K S S. Syndicate
1,3,20:45:00,19/01/2018,404566,6,A6,500.0,334535,Sheffield,467510,Miss Sophierose,Paradise Madison,Swift Ash,J M Lowe,Mr D R Watson
1,6,20:45:00,19/01/2018,404553,6,D3,250.0,334521,Peterborough,478199,Lynnway Wizard,Knockglass Billy,Mainstay Marysal,S J Spillane,Mr J W Croft
1,5,20:44:00,19/01/2018,404590,5,A1,450.0,334537,Sunderland,487424,Tonetta Lassie,Droopys Scolari,Emers Lassie,T A Leech,Mr C R Wilby
1,1,20:43:00,19/01/2018,404491,10,A4,500.0,334457,Nottingham,489505,Miss Crick,Tullymurry Act,Bigmans Daisy,L A Taylorson,Mrs M A Roberts
1,5,20:38:00,19/01/2018,404464,9,OR,750.0,334499,Romford,485274,Goldies Hotspur,Aero Majestic,Slick Sapphire,P Janssens,Mr A J Pelley
1,5,20:36:00,19/01/2018,404503,7,D3,260.0,334519,Towcester,460868,Makos Girl,Droopys Scolari,Freedom Emma,R F Yeates,"Miss L Warr,miss R Warr,mr M W Warr,mrs C M Warr"
1,2,20:32:00,19/01/2018,404544,8,OR,480.0,334501,Central Park,492176,Lundys Lane,Royal Impact,Lemon Kelly,H Burton,Aj Racing
1,6,20:30:00,19/01/2018,404565,5,A2,500.0,334535,Sheffield,467805,Swift Darius,Kinloch Brae,Swift Venom,K M Grayson,Snailmaker
1,2,20:30:00,19/01/2018,404552,5,A6,435.0,334521,Peterborough,496635,Fagans Katie,Kinlock Brae,El Maryjo,A R Timbrell,Mr A R Timbrell
1,3,20:28:00,19/01/2018,404490,9,A4,500.0,334457,Nottingham,499653,Moaning Cocktail,Tyrur Big Mike,Special Milli,D W Lee,"Mr M Nicolaou,mr D D Perkins,mr D B Whitton"
1,4,20:27:00,19/01/2018,404589,4,A5,450.0,334537,Sunderland,493261,Rathmore Feather,Taylors Sky,Ballydaniel Dani,G Strike,Mr S Barnes
1,6,20:22:00,19/01/2018,404463,8,OR,400.0,334499,Romford,492749,Headford Kev,Iso Octane,Tyrur Tulisa,K R Hutton,Hutton Racing Syndicate
1,2,20:21:00,19/01/2018,404502,6,A7,480.0,334519,Towcester,487010,Knockadoon Moll,Scolari Me Daddy,Ballydorgan Lass,J W Reynolds,Mr J W Reynolds
1,6,20:16:00,19/01/2018,404543,7,OR,265.0,334501,Central Park,500464,Droopys Blink,Romeo Recruit,Droopys Quinta,F J Gray,Makeit Syndicate
1,6,20:15:00,19/01/2018,404564,4,D3,280.0,334535,Sheffield,486995,Hellfire Lady,Ace Hi Rumble,Droopys Flo,B Draper,Mrs L Osborne
1,3,20:15:00,19/01/2018,404551,4,A8,435.0,334521,Peterborough,503370,Cushie Cart,Shaneboy Spencer,Mams Hawk,S A Saberton,Fork Handles Syndicate
1,4,20:13:00,19/01/2018,404489,8,A3,500.0,334457,Nottingham,443731,Laytown Express,Cashen Legend,Newmarket Way,K M Tobin,Mr M A Foley
1,4,20:11:00,19/01/2018,404588,3,HP,261.0,334537,Sunderland,470730,Tinahue Spitfire,Tullymurry Act,Boherna Betsy,C Mcnicholas,Miss C Mcnicholas
1,6,20:06:00,19/01/2018,404462,7,OR,575.0,334499,Romford,492977,Saleen Ash,Royal Impact,Lystoll Ash,M A Wallis,Mr M Davis
1,3,20:05:00,19/01/2018,404501,5,A6,480.0,334519,Towcester,501338,Norvillman,Rio Quattro,Forest Mollie,A P Tuffin,Norville Syndicate
1,5,20:00:00,19/01/2018,404563,3,HP,500.0,334535,Sheffield,476482,Swift Sam,Makeshift,Annie From Cork,K M Grayson,"Mr A P Nolan,mrs J E Nolan"
1,5,20:00:00,19/01/2018,404550,3,A4,435.0,334521,Peterborough,487529,Express Bally,Droopys Scolari,Express Buster,I M J Bartley,Mr I M J Bartley
1,1,19:59:00,19/01/2018,404542,6,OR,265.0,334501,Central Park,474973,Bar The Warrior,Chenzhou Boy,Glengall Beauty,P Dale,Ard Up And Happy
1,3,19:58:00,19/01/2018,404488,7,A6,500.0,334457,Nottingham,494277,Bluereef Abbie,Sidaz Jonathan,Garlyn Snowey,C N Wilton,Mr C N Wilton
1,3,19:54:00,19/01/2018,404587,2,HP,261.0,334537,Sunderland,464880,Swift Erne,Godsend,Swift Verse,S Linley,Mr D C A Green
1,4,19:51:00,19/01/2018,404461,6,OR,400.0,334499,Romford,486097,Dower Forgold,Zero Ten,Brickfield Lee,P J Simmonds,"Mr M A Howley,mr K Mcpartland,mr D Price,mr K Rudman"
1,6,19:50:00,19/01/2018,404500,4,D3,260.0,334519,Towcester,494643,Ellietheelegant,Droopys Cain,Dorcas Lane,J W Reynolds,Mr M Elks
1,2,19:45:00,19/01/2018,404562,2,D1,280.0,334535,Sheffield,455508,Thurlesbeg Pluto,Scolari Me Daddy,Thurlesbeg Lucy,J D Davy,Mr V W Atherton
1,2,19:45:00,19/01/2018,404549,2,D2,250.0,334521,Peterborough,459521,Inislosky Monach,Bay City Jack,Beezy Daisy,P Ward,Mrs G Ward
1,6,19:44:00,19/01/2018,404541,5,OR,265.0,334501,Central Park,484860,London Gangster,Droopys Jet,Maggies Mikado,S J West,"Mr K Brazier,mr S C Lemar"
1,2,19:42:00,19/01/2018,404487,6,A3,500.0,334457,Nottingham,464582,Penniment Daisy,Kinloch Brae,Nellys Court,B Denby,Mr T Jeanes
1,3,19:39:00,19/01/2018,404586,1,A7,450.0,334537,Sunderland,502900,Copeland Danny,Drumcrow Obama,Copeland Carol,C Mcnicholas,Mr S Taylor
1,5,19:35:00,19/01/2018,404499,3,A3,480.0,334519,Towcester,492555,Plan Ahead,Superior Product,Swinley Bottom,P A Sallis,Mr M E Lloyd
1,2,19:34:00,19/01/2018,404460,5,OR,400.0,334499,Romford,493381,Coolemount View,Superior Product,Highview Dasher,J L Mccombe,"Mrs J L Mccombe,mr N J Rowley"
1,4,19:30:00,19/01/2018,404561,1,A5,500.0,334535,Sheffield,503406,Geelo Godsend,Godsend,Droopys Aurelia,C A Perry,Geelo Racing
1,5,19:30:00,19/01/2018,404548,1,A7,435.0,334521,Peterborough,444072,Rushing Blue,Cashen Legend,Lukies Blue,R B York,Mr R B York
1,4,19:28:00,19/01/2018,404540,4,OR,480.0,334501,Central Park,461472,Shaneboy Sol,Shaneboy Nadal,Shaneboy Diva,S Mavrias,Mr P R Ware-lane
1,1,19:26:00,19/01/2018,404486,5,A2,500.0,334457,Nottingham,472626,Bandit Lad,Tullymurry Act,Droopys Galaxy,A Stone,Mr A Stone
1,1,19:19:00,19/01/2018,404498,2,D4,260.0,334519,Towcester,502785,Poppy Power,Iso Octane,Ballymorefin Meg,E Richards,Mr D Hernandez
1,3,19:18:00,19/01/2018,404459,4,OR,575.0,334499,Romford,487767,Droopys Giorgio,Droopys Cain,Droopys Loner,D Childs,"Mr S P Kenny,mr M Mcdonagh,mr G E Watson"
1,1,19:12:00,19/01/2018,404539,3,OR,480.0,334501,Central Park,494180,Lenson Wilson,Scolari Me Daddy,Killduff Kerry,R J Holloway,Mr R J Holloway
1,1,19:11:00,19/01/2018,404485,4,A3,500.0,334457,Nottingham,497132,Hopalong Eleni,Farloe Blitz,Swift Vicki,L Cook,"Mr C R Allcock,mr D R Clark"
1,2,19:04:00,19/01/2018,404497,1,A9,480.0,334519,Towcester,499576,Nairn,Ballymac Eske,Abbeville Emma,J W Reynolds,"Mr D D Feakins,mr D B Murphy,mr J W Reynolds,mr C M Scott"
1,4,19:03:00,19/01/2018,404458,3,OR,400.0,334499,Romford,495957,Lukewarm,Diego Meister,Congo Hope,P J Simmonds,Mrs M E Terry
1,6,18:57:00,19/01/2018,404538,2,OR,642.0,334501,Central Park,482863,Aayamzacraftyone,Tullymurry Act,Noelles Primco,R J Holloway,Mr N G Smith
1,2,18:56:00,19/01/2018,404484,3,A1,500.0,334457,Nottingham,479318,Hollygate Best,Kinloch Brae,Yahoo Skeough,L G Tuffin,Hollygate Kennels
1,1,18:47:00,19/01/2018,404457,2,OR,225.0,334499,Romford,476976,Toolmaker Rambo,Aero Majestic,Droopys Solange,P W Young,"Mr A G Moneley,mr G O'mahoney"
1,2,18:38:00,19/01/2018,404483,2,A5,500.0,334457,Nottingham,486306,Salacres Product,Superior Product,Tomeli Expert,P H Harnden,Mr P H Harnden
1,3,18:37:00,19/01/2018,404537,1,OR,480.0,334501,Central Park,486440,Drumna Storm,Wise Thought,Drumna Tink,A M P Collett,Mr A M P Collett
1,4,18:27:00,19/01/2018,404456,1,A1,400.0,334499,Romford,487208,Leons Rocket,Droopys Scolari,Ballyverry Girl,S J Spillane,Piemans Racing Club
1,2,18:22:00,19/01/2018,404482,1,A2,500.0,334457,Nottingham,491678,Sandyhill Dolly,Droopys Scolari,Bricken Sound,M T Munslow,Mr J R Harrison
1,3,18:19:00,19/01/2018,404455,14,A8,515.0,334533,Hove,460333,Champagne Maura,Kinloch Brae,Gogetemjackie,W R Wrighting,Greenwich Happy Hour Boys
1,5,18:11:00,19/01/2018,404769,14,A3,480.0,334542,Newcastle,498182,Scotland Expects,Ballymac Eske,Clonkeen Jessie,S Anderson,Mr S Anderson
1,5,18:09:00,19/01/2018,404441,14,A8,480.0,334539,Monmore,495443,La Estrella,Farloe Blitz,Bandicoot Sasha,C Allsopp,Mr R Ball
1,1,18:02:00,19/01/2018,404454,13,D2,285.0,334533,Hove,495643,Wheres Jake,Droopys Odell,Thurlesbeg Bound,S A Cahill,Odell Five
1,1,17:56:00,19/01/2018,404768,13,A2,480.0,334542,Newcastle,453263,Swift Leonard,Godsend,Swift Erin,G Carmichael,Mr J Mccallum
1,3,17:54:00,19/01/2018,404440,13,S2,630.0,334539,Monmore,472968,Aughall Jim,Ballymac Eske,Go Hawk,M T Baker,Goodison Park Exiles
1,3,17:44:00,19/01/2018,404453,12,A10,515.0,334533,Hove,497842,Double Aitch,Ballymac Vic,Savana Miesque,S A Cahill,Mrs T J Cahill
1,4,17:38:00,19/01/2018,404767,12,A4,480.0,334542,Newcastle,503252,Gentleman Jack,Rokka Lucy,Classy Colour,G E Hepden,"Mr A P Hepden,mr R A Jordan"
1,1,17:37:00,19/01/2018,404439,12,S2,630.0,334539,Monmore,452085,Galboola Delight,Timor Blue,Galboola Cathy,M T Baker,Mr L Brooks
1,2,17:28:00,19/01/2018,404452,11,A11,515.0,334533,Hove,498865,Dream On Millie,Premier Fantasy,Desirable,M C B Collins,"Mr J Bury,ms J C Winchester"
1,1,17:22:00,19/01/2018,404766,11,A3,480.0,334542,Newcastle,492876,Crooks Survivor,Paradise Madison,Highview Horizon,S Caile,Mr S Caile
1,2,17:18:00,19/01/2018,404438,11,S3,630.0,334539,Monmore,494791,Ferndale Queen,Sparta Maestro,Ferndale Whyso,P Slater,Mr P Slater
1,4,17:08:00,19/01/2018,404451,10,A6,515.0,334533,Hove,494466,Imfootballcrazy,Skywalker Puma,Slaneyside Magoo,D D Knight,Ms S A M Blackmore
1,6,17:07:00,19/01/2018,404765,10,HP,480.0,334542,Newcastle,483015,Farloe Raider,Hondo Black,Fridays Grove,A Harrison,One More For The Road
1,2,16:58:00,19/01/2018,404437,10,A4,480.0,334539,Monmore,485770,Riverside Bono,Ballymac Vic,Leeview Lady,A K Jenkins,Who R Ya Syndicate
1,3,16:48:00,19/01/2018,404450,9,D2,285.0,334533,Hove,465940,Droopys Ferrer,Shaneboy Lee,Droopys June,A J Taylor,"Mr R P Crockford,mr A C Taylor"
1,2,16:47:00,19/01/2018,404764,9,A5,480.0,334542,Newcastle,462430,Canny Laura,Ace Hi Rumble,Leaders Princess,P Rutherford,"Mr G Ridge,mr P Rutherford"
1,2,16:39:00,19/01/2018,404436,9,S2,630.0,334539,Monmore,491506,Andlyns Poppet,Hondo Black,Fera Emoski,K Billingham,"Mr A Cooper,mrs L Parton"
1,1,16:29:00,19/01/2018,404449,8,A11,515.0,334533,Hove,454653,Comeongetoff,Bubbly Razldazl,Bubbly Blues,A J Taylor,Mr R Brinkley
1,2,16:27:00,19/01/2018,404763,8,HP,480.0,334542,Newcastle,477354,Bandicoot Libby,Godsend,Bandicoot Katie,G Carmichael,Mr C G Bell
1,3,16:19:00,19/01/2018,404435,8,A7,480.0,334539,Monmore,493505,Some Miller,Royal Impact,Monroe Miss,A K Jenkins,"Mr A Burroughs,mr M Burroughs,mr A Jenkins,mr P Richards"
1,3,16:09:00,19/01/2018,404448,7,A5,515.0,334533,Hove,486408,Oxted Flyer,Droopys Cain,Millroad Mac,N E M Mcellistrim,"Mr D Barnett,mr P Erwood,mr C Richards,mr D Wilson"
1,4,16:08:00,19/01/2018,404762,7,A1,480.0,334542,Newcastle,497774,Droopys Dev,Greenwell Hawk,Droopys Solange,A Harrison,"Mr D Armstrong,mr A W G Wylie"
1,3,15:59:00,19/01/2018,404434,7,A3,480.0,334539,Monmore,498329,Swift Tori,Storm Control,Zaras Princess,M T Baker,Triple H And J
1,1,15:49:00,19/01/2018,404447,6,A8,515.0,334533,Hove,477214,Honeygar Jade,Kinloch Brae,Minnies Tanashia,J J Heath,Mr M A Charman
1,3,15:48:00,19/01/2018,404761,6,OR,290.0,334542,Newcastle,467274,Ballymac Sexton,Ace Hi Rumble,Ballymac Sasha,S J Atkinson,Mr G Andrews
1,3,15:39:00,19/01/2018,404433,6,A4,480.0,334539,Monmore,478964,Afan Jack,Superior Product,Is De Biz,J A Danahar,Mr R Taylor
1,5,15:29:00,19/01/2018,404446,5,D2,285.0,334533,Hove,483352,Scarlet Seamist,Tullymurry Act,Slick Seamist,A J Taylor,Mr R Brinkley
1,2,15:28:00,19/01/2018,404760,5,A1,480.0,334542,Newcastle,497278,Risky Dreamer,Zero Ten,Elegant Ana,P Lithgow,Mr S H Lithgow
1,5,15:19:00,19/01/2018,404432,5,S2,630.0,334539,Monmore,478947,Smokestack Levi,Vans Escalade,Dixies Craft,C Allsopp,Smokestack Syndicate
1,1,15:07:00,19/01/2018,404759,4,A2,480.0,334542,Newcastle,481975,Masters Mate,Droopys Oscar,Subpop Rockcity,G Carmichael,Mr G Carmichael
1,4,15:02:00,19/01/2018,404431,4,A5,480.0,334539,Monmore,500860,Dhustone Julie,Taylors Sky,Move Over Dora,P I Cowdrill,Mr L C G Preece
1,5,14:52:00,19/01/2018,404444,3,A7,515.0,334533,Hove,470878,Riverside Topaz,Vans Escalade,Rockburst Pearl,J J Heath,Mr J J Heath
1,1,14:47:00,19/01/2018,404758,3,OR,480.0,334542,Newcastle,486537,Cappoquin Al,Tyrur Sugar Ray,Rising Pearl,J J Fenwick,"Mr S Fraser,mr A B Thomson,mr B S Usher"
1,6,14:42:00,19/01/2018,404430,3,A8,480.0,334539,Monmore,453886,Princessbowdrops,Droopys Scolari,Share The Spoils,P A Sallis,Mr K A Simms
1,4,14:32:00,19/01/2018,404443,2,D3,285.0,334533,Hove,492141,Slipalong Cindy,Laughil Blake,Gold Supreme,M C B Collins,"Miss E J Hall,mr S A Mcdonald"
1,4,14:27:00,19/01/2018,404757,2,D2,290.0,334542,Newcastle,496829,Squire Gage,Taylors Sky,Holdem Senorita,J Sutherst,The Fat Mice
1,2,14:22:00,19/01/2018,404429,2,A5,480.0,334539,Monmore,496153,Elderberry Rozas,Ballymac Vic,Sportium Rozas,P I Cowdrill,Mrs P I Cowdrill
1,5,14:12:00,19/01/2018,404442,1,A9,515.0,334533,Hove,472122,Lewandogski,Central City,Lough Moskova,R P Rees,Mr R P Rees
1,2,14:08:00,19/01/2018,404756,1,A7,480.0,334542,Newcastle,464133,Queenies Turkish,Makeshift,Queen Jeanie,S Ray,Mrs M H Ray
1,6,14:06:00,19/01/2018,404428,1,A9,480.0,334539,Monmore,494927,Agent Ava,Laughil Blake,Tip Top Jess,P A Curtin,Mr P A Curtin
1,6,13:58:00,19/01/2018,404585,12,A4,480.0,334523,Swindon,463828,Go Charlee,David Bale,Marlfield Jackie,G E Hepden,Mr K Phillips
1,1,13:57:00,19/01/2018,404536,14,A5,380.0,334504,Crayford,489943,Noahs Bark,Kinloch Brae,Acela Express,K M O'flaherty,Mr K Brazier
1,1,13:51:00,19/01/2018,404481,12,A3,462.0,334528,Kinsley,478078,Killieford Lochy,Kinloch Brae,Pennys Lady,W M Lyons,Mr N S Black
1,5,13:47:00,19/01/2018,404522,14,A5,415.0,334520,Harlow,466773,Ryecourt Wagtail,Scolari Me Daddy,Ryecourt Fox,T Batchelor,Mr A B Wood
1,1,13:44:00,19/01/2018,404584,11,A6,480.0,334523,Swindon,497816,Dodgers Charlie,Salad Dodger,Wee Ellsie,L E Morrison,"Mr B A Berwick,mr B G Martin,mr C T Norman,mr D M White"
1,3,13:37:00,19/01/2018,404535,13,E3,714.0,334504,Crayford,474264,Cossie,Vans Escalade,Cathys Perlena,B D O'sullivan,Miss C J Diner
1,3,13:33:00,19/01/2018,404480,11,A5,462.0,334528,Kinsley,494625,Ringtown Lucky,Kinloch Brae,Kilcar Lassie,M J Siddall,Mr M J Siddall
1,6,13:28:00,19/01/2018,404521,13,D3,238.0,334520,Harlow,493903,Roding Regal,Coolavanny Bert,Swift Sandra,D W Lee,Mrs D Brignal
1,2,13:27:00,19/01/2018,404583,10,A7,480.0,334523,Swindon,499196,Ballymac Mageen,Paradise Madison,Ballymac Bra,P V Swadden,Mr P V Swadden
1,1,13:22:00,19/01/2018,404534,12,A6,380.0,334504,Crayford,502491,Fawkham Chaser,Farloe Blitz,Mercury Kate,K M O'flaherty,"Mrs L Sullivan,mr N Usher"
1,1,13:19:00,19/01/2018,404479,10,D2,268.0,334528,Kinsley,468541,Manilla Rex,Razldazl Jayfkay,Manilla Boots,J G Hurst,Mr J G Hurst
1,6,13:14:00,19/01/2018,404520,12,A7,415.0,334520,Harlow,484710,Be Right Back,Superior Product,Swift Alicia,R M Emery,"Mr R M Emery,mrs T B Emery"
1,6,13:12:00,19/01/2018,404582,9,A9,480.0,334523,Swindon,450492,Avalon Bear,Droopys Scolari,Avalon Honey,D D Porter,Mr D D Porter
1,3,13:07:00,19/01/2018,404533,11,A3,380.0,334504,Crayford,488474,Boleyn Sally,Droopys Cain,Cooltraw Mist,J J Luckhurst,"Mr I K Mellor,mr T Stroud"
1,3,13:04:00,19/01/2018,404478,9,A5,462.0,334528,Kinsley,487027,Five Alley Bella,Uncle Eoin,Night Party,M H Rees,Mr M H Rees
1,6,12:59:00,19/01/2018,404519,11,D3,238.0,334520,Harlow,481610,Kelva Kelly,Coolavanny Bert,Express Destiny,R M Sheffield,Miss C A Sheffield
1,6,12:58:00,19/01/2018,404581,8,A8,480.0,334523,Swindon,478799,Arondale Flyer,Melodys Royal,Ballymac Nap,G E Hepden,Mr G G J Simms
1,2,12:54:00,19/01/2018,404532,10,S1,540.0,334504,Crayford,466774,Princely Pennie,Droopys Scolari,Lady Deise,B S Green,"Miss B S Green,mrs T Green"
1,4,12:47:00,19/01/2018,404477,8,HP,462.0,334528,Kinsley,492156,Killieford Faith,Kinloch Brae,Quare Deal,W M Lyons,Mr N S Black
1,4,12:44:00,19/01/2018,404518,10,A7,415.0,334520,Harlow,503380,Spiro King,Taylors Sky,Dun Brae,P Clarke,Mrs J Barclay
1,3,12:42:00,19/01/2018,404580,7,A9,480.0,334523,Swindon,501731,Gift Of May,Droopys Jet,Arbitrage,D D Porter,"Mr S P Lawton,mrs K M Lawton,mrs T M Young"
1,1,12:36:00,19/01/2018,404531,9,A6,380.0,334504,Crayford,492973,Fleadh Rionach,Tyrur Sugar Ray,Fridays Marita,D Childs,"Miss R M Resnick,mr A W Shaves"
1,6,12:32:00,19/01/2018,404476,7,A5,462.0,334528,Kinsley,480276,Bantam Faye,Ullid Conor,Kilara Alice,W E Smith,Mr E Armstrong
1,4,12:28:00,19/01/2018,404517,9,A6,415.0,334520,Harlow,484893,Best Legacy,Tullymurry Act,Madibas Legacy,J R Daly,Mr J R Daly
1,4,12:27:00,19/01/2018,404579,6,A2,480.0,334523,Swindon,487084,Lemming Lara,Scolari Me Daddy,Fionntra Molly,P Clarke,Mr S Katz
1,3,12:21:00,19/01/2018,404530,8,A7,380.0,334504,Crayford,483018,Swift Leane,Paradise Madison,Swift Verse,K M O'flaherty,"Miss R K Mcbride,miss M Raggett"
1,1,12:18:00,19/01/2018,404475,6,A6,462.0,334528,Kinsley,454693,Kilmagner Melody,Melodys Royal,Kilmagner Milly,P A Holmes,Mr P A Holmes
1,5,12:13:00,19/01/2018,404516,8,D1,238.0,334520,Harlow,473502,Brownies Lad,Godsend,Oisins Fantasy,R S Griffin,Mr R S Griffin
1,2,12:12:00,19/01/2018,404578,5,A3,480.0,334523,Swindon,456622,Airmount Bride,Head Bound,Airmount Pearl,P A Sallis,Mr K Brazier
1,4,12:06:00,19/01/2018,404529,7,A6,380.0,334504,Crayford,484591,Windy Blue Rae,Droopys Scolari,Reenview Lucky,D Childs,Mr R W Miller
1,1,12:04:00,19/01/2018,404474,5,A5,462.0,334528,Kinsley,501592,Achieved,Skywalker Puma,Boozed Jordan,D J Hammond,Mr D J Hammond
1,1,11:59:00,19/01/2018,404515,7,A4,415.0,334520,Harlow,498762,Daphs Domino,Droopy Jet,Tyrur Ayda,D W Lee,The Executors Of The Late Mr R Goodson
1,2,11:52:00,19/01/2018,404528,6,A4,380.0,334504,Crayford,496560,Idol Choice,Superior Product,Borna Supreme,B S Green,Greens Greyhounds
1,6,11:48:00,19/01/2018,404473,4,A6,462.0,334528,Kinsley,468653,Crooks Boom,Paradise Madison,Swift Ash,W M Lyons,Mr S Caile
1,3,11:43:00,19/01/2018,404514,6,D3,238.0,334520,Harlow,502021,Night Covers All,Tyrur Big Mike,Kerries Choice,D W Lee,"Mr D W Lee,mr E W Merritt"
1,3,11:42:00,19/01/2018,404576,3,A2,480.0,334523,Swindon,486003,Angels Share,Droopys Scolari,Castlejane Wolfy,P R Foster,Ninety Nine Problems Partnership
1,4,11:36:00,19/01/2018,404527,5,S4,540.0,334504,Crayford,502300,Mystical Rosie,Sidaz Jack,Drumcashel Girl,S J West,Mr S C Lemar
1,5,11:34:00,19/01/2018,404472,3,A4,462.0,334528,Kinsley,470902,Finito,Shaneboy Lee,Stouke Sarah,J Robinson,Mr S B Carrington
1,6,11:28:00,19/01/2018,404513,5,A7,415.0,334520,Harlow,500531,Fancy Johnson,Godsend,Fancy Socks,D K Hurlock,Mr M T Baker
1,6,11:28:00,19/01/2018,404575,2,A3,480.0,334523,Swindon,489727,Toems Bonnie,Droopys Scolari,Bluemoon Bonnie,Q P Bevan,Mr Q P Bevan
1,2,11:21:00,19/01/2018,404526,4,H3,380.0,334504,Crayford,481865,Avoca Express,Vans Escalade,Terrors Advocate,B D O'sullivan,Oak Racing Syndicate
1,3,11:19:00,19/01/2018,404471,2,A3,462.0,334528,Kinsley,481558,Fabulous Profit,Kinloch Brae,Fabulous Shanty,J G Hurst,Mrs T A Hurst
1,4,11:14:00,19/01/2018,404512,4,D3,238.0,334520,Harlow,490401,Kilara Serenity,Ballymac Vic,Kilara Cher,R S Griffin,Mrs D K Hurlock
1,4,11:11:00,19/01/2018,404574,1,A7,480.0,334523,Swindon,485579,Pats Penny,Tubbertelly Dubh,Mallogs Penny,T Atkins,Mrs P M Partlett
1,1,11:06:00,19/01/2018,404525,3,A8,380.0,334504,Crayford,458566,Jacobs Miller,Me Buddy,Ballymac Pen,I P Stevens,The Jacobs Syndicate
1,5,11:03:00,19/01/2018,404470,1,D3,268.0,334528,Kinsley,499641,Sarah Ann,Boherna House,Mack Me Daddy,K Dobson,Mrs M E Bradley
1,4,10:59:00,19/01/2018,404511,3,A7,415.0,334520,Harlow,489567,Mr Sand Man,Blue Rainbow,Breague Babe,T Batchelor,Mr T Batchelor
1,4,10:51:00,19/01/2018,404524,2,A8,380.0,334504,Crayford,469214,Ballymac Silk,Top Savings,Coolavanny Silk,G L Davidson,"Mr C A Pearce,mr C Roberts"
1,5,10:44:00,19/01/2018,404510,2,D3,238.0,334520,Harlow,493416,Aussie Shay,Piercestown Sand,Fifth St Lady,R S Griffin,Mr R S Griffin
1,3,10:36:00,19/01/2018,404523,1,A3,380.0,334504,Crayford,485859,Piemans Flossy,Godsend,Lads Jill,J E Meek,Piemans Racing Club
1,4,10:29:00,19/01/2018,404509,1,A7,415.0,334520,Harlow,501748,Canine Class,Tyrur Big Mike,Kerries Choice,D W Lee,Canine Goa Syndicate
1,1,,19/01/2018,407487,7,T3,280.0,334562,Sheffield,503896,Geelo Phantom,Ballymac Vic,Geelo Lu Lu,D Boulton,Geelo Racing
1,6,,19/01/2018,407486,6,T3,280.0,334562,Sheffield,451307,Peekaboo Laddy,Godsend,China Moments,J M Lowe,Miss J M Lowe
1,1,,19/01/2018,407485,5,T3,280.0,334562,Sheffield,485938,Quality Control,Definite Opinion,Quality Lady,R E Perkins,Mr S J Fordham
1,4,,19/01/2018,407484,4,T1,500.0,334562,Sheffield,496300,Slaneyside Hoey,David Bale,Marriage Wrecker,J D Davy,Miss H Wrigglesworth
1,3,,19/01/2018,407483,3,T3,500.0,334562,Sheffield,485417,Harton Black,Hondo Black,Farloe Lila,N Melbourne,Mr A Broadhead
1,2,,19/01/2018,407482,2,T1,500.0,334562,Sheffield,488119,Peekaboo Freddie,Candlelight King,Calling Lil,J M Lowe,Miss J M Lowe
1,3,,19/01/2018,407481,1,T1,500.0,334562,Sheffield,480705,Swift Burn,Sh Avatar,Swift Palmer,R Warren,Mrs V Dixon
1,5,,19/01/2018,407479,8,T1,268.0,334592,Kinsley,499209,Curranree Billy,Sparta Maestro,Pretty Hawk,M Parker,Mr M Parker
1,4,,19/01/2018,407478,7,T2,268.0,334592,Kinsley,499318,Pour On,Secreto,Goffs High,K Dobson,Mr K Dobson
1,3,,19/01/2018,407477,6,T1,268.0,334592,Kinsley,482024,Boozed Jupiter,Godsend,Phanters Capri,K J O'hara,Mr K J O'hara
1,2,,19/01/2018,407476,5,T1,268.0,334592,Kinsley,504761,Scarlets Dancer,Droopys Jet,The Other Skip,D T Gomersall,Mr D Heritage
1,3,,19/01/2018,407475,4,T3,268.0,334592,Kinsley,468233,Coolboy Lord,Bridge Lord,Coolboy Bawn,S Roberts,Mr A H Surtees
1,1,,19/01/2018,407474,3,T3,462.0,334592,Kinsley,486362,Night Time Queen,Kinloch Brae,Generosity,D W Wright,Mr D W Wright
1,2,,19/01/2018,407473,2,T3,462.0,334592,Kinsley,472995,Gabbys Delilah,Cashen Legend,Brickhill Elsie,K Dobson,"Mrs M E Adams,mr D J Nugent"
